salary,tenureMonths,engagementScore,performanceScore,absenteeismDays,overtimeHours,lastPromotionMonths,trainingHours,salary_per_tenure,engagement_performance,overtime_absenteeism,promotion_overdue,attrition
-0.5906683253412643,2.6155410618928285,0.6709934584213197,0.9983643105136921,0.015117379491752028,-0.515177822062355,0.5891164773547186,-0.8501903882119342,-1.1408703376405698,-0.19727956087094486,-0.555982880505735,-0.8971248387863663,0
-0.5925389367230622,-0.2794950586045939,-0.9087979268097841,-1.1753006372626895,0.015117379491752028,0.19399718788885278,-0.1067216944667969,-1.0490567448021155,-0.4654634023605867,-0.07473076621027248,0.06597880583541481,-0.16492975640831528,0
0.06902405573893253,-0.8481628679880162,-0.09342172798082722,-0.34930795710766505,-0.8983194478044395,2.5106355537294647,0.0920892117679218,-1.064354156847514,0.6714815246077325,0.03800374000147996,2.452108900412972,1.0186938729998123,1
-1.481247364499666,2.6155410618928285,-0.004239956233910289,-0.4507456546705626,0.47183579313984775,-0.5860953230574758,2.179603727232468,-0.2535913184413902,-1.3003253440847005,0.1815941154857103,-0.6862986624057855,-0.3392619188792798,0
-1.392572736569644,-1.158345309469883,0.05946130929960173,-1.262247235173745,0.015117379491752028,2.3924397187375974,-0.6037489600535937,-0.2892852798806535,-0.05601926408969373,0.9591331226355365,1.9940600334929797,0.6423622574956899,1
-0.66914002529301,1.4782054431259841,-0.7941356488494622,0.3172826268770924,0.015117379491752028,-0.5860953230574758,-0.20612714758415626,-0.493250773819301,-1.0351959292294088,-0.8517942548385187,-0.61817904913985,-1.0082615923616063,0
-0.9899331971785931,-0.1761009114439717,1.6519929476374078,-0.13194146233002643,0.47183579313984775,0.26491468888397374,1.5831710085283122,1.3730334957193238,-0.7215436283917483,1.2359081017456715,-0.0465666421691741,1.3343268408419797,0
0.14774473658795106,0.6510522658410062,0.6709934584213197,-0.6536210497963584,0.015117379491752028,-0.9170436610347061,1.0861437429415153,1.3373395342800605,-0.6171415754403788,0.9147547609706299,-0.9084278360990532,0.022477318247971584,0
-0.9203841263755197,0.3925668979394506,0.05946130929960173,2.114178983705567,0.47183579313984775,-0.396981987070487,1.3843601022935934,0.8223266620849753,-0.8965997233566259,-0.9817156461280926,-0.544135991242094,0.4277995959929642,0
-1.2298266985324888,0.6510522658410062,-0.5520708398221158,-2.465008506276676,-1.3550378614525351,1.305038036812412,1.5831710085283122,-0.4473585376831054,-1.0590548351220732,1.975414687568626,2.452108900412972,0.3348224426751163,0
1.7634867415264208,2.6155410618928285,-0.870577167489677,-0.8709875445739963,2.527068654556279,-0.6806519910509702,-0.7031544131709531,0.15433966943590463,-0.7193672538574555,-0.2645681043391976,-0.8894985673843226,-1.350388461210874,0
-0.38886076463948044,2.6155410618928285,0.3907078900738657,-0.5811655515371452,0.9285542067879435,-0.987961162029827,-0.007316241349437549,0.6183611681463278,-1.1047374123444764,0.6122854235557162,-1.0017220890502259,-1.1063234337515238,0
-0.1118247649550015,-0.7964657944077052,-0.501109827395306,-1.3781760323884853,-0.4416010341563437,-0.2551469850802454,-0.9019653194056717,2.4387532015487565,0.42351150544239563,0.513618955201119,-0.17451304621649638,-0.6147067355834038,0
-1.2367017445831643,0.3408698243591395,0.12316257483311431,2.1721433823129375,0.015117379491752028,-0.44426032106723423,1.4837655554109528,-0.2127982196536607,-0.9981246430147174,-0.9659100368705194,-0.49378671187162,0.5490019565680158,0
-0.6551584460502402,-1.4168306773714385,-1.9534986815593849,2.1721433823129375,0.9285542067879435,-0.8224869930412118,-0.8025598662883123,-0.04962582450274288,2.267812428636426,-2.052518793040811,-0.8928787939405245,1.3343268408419797,0
-0.0680065680241738,0.8061434865819396,-0.5520708398221158,-0.6970943487518857,-1.8117562751006309,1.659625541788016,0.39030557111999986,-0.6972162677579485,-0.7344031838693378,-0.10418995757551631,2.452108900412972,-0.488298826403477,0
-1.0772730108537911,1.1163259280638063,-0.1316424873009349,1.2881863035505419,0.015117379491752028,-0.04239448209488317,0.8873328367067966,1.464817967991715,-1.0879736813587584,-0.8111574643181283,-0.14134175627830178,-0.34904898764957965,1
0.21647973749650987,-1.5202248245320606,0.9640192798754761,0.6071046199139428,0.47183579313984775,-0.6333736570542229,-1.4983980381098279,1.4750162426886475,2.3183905700361542,0.20321132861707275,-0.7218393301967082,-1.1644341545751788,0
-0.6987532924702792,-0.2277979850242828,-0.9597589392365939,1.679445994150291,0.015117379491752028,2.5106355537294647,0.2909001180026405,-0.08022064859353972,-0.5516967709166946,-1.41289622917807,2.0977203145498375,0.17361205587400944,1
-0.44677445364189555,0.6510522658410062,-1.5330703290382044,-0.1174503626781842,-1.3550378614525351,-0.9643219950314532,2.676630992819265,-1.0745524315444466,-0.807858300976157,-1.213499180860672,-0.804767555042195,1.021981716414835,0
-0.6995714306801087,0.18577860361820614,0.44166890250067553,0.43321142409183216,0.015117379491752028,1.0922855338270496,1.781981914763031,-0.5697378340462939,-0.7472019550457645,-0.049818508823819045,0.8537969418675381,0.9499020723162631,0
2.495692367948138,-1.158345309469883,-0.08068147487412505,1.4186062004171258,-1.3550378614525351,-0.8224869930412118,-0.3055326007015156,2.117507548595387,2.3183905700361542,-0.8288340089640682,-0.555982880505735,1.3343268408419797,0
-0.19163290648769676,-1.1066482358895717,-1.7751351380655505,1.2592041042468574,-0.4416010341563437,-0.7988478260428381,-0.20612714758415626,-0.921578311090461,1.1614717023941452,-1.7842798469569654,-0.7467177976503542,1.3343268408419797,0
-1.018835322838815,-0.33119213218490506,-1.7241741256387406,0.15788053070682398,0.015117379491752028,-0.32606448607536626,-0.404938053818875,0.17983535617823557,-0.6560276332168287,-1.4550991088027319,-0.39012643081476167,-0.42342227317560754,0
0.7705041375762832,-0.5896775000864606,-0.6794733708891398,-0.9579341424850516,0.47183579313984775,0.14671885389210576,-0.5043435069362343,0.4653870476923422,0.6684785741456607,-0.027086831742484645,-0.1354183116464812,-0.2898678061791733,0
-1.1196258006081865,-0.5379804265061495,-0.10616198108752997,-0.7695498470110982,-0.8983194478044395,0.26491468888397374,0.48971102423735924,-1.0949489809383113,-0.5825573275176048,0.3402605307239893,0.7397706327049941,0.8545647297218852,0
0.03373101355051017,-1.210042383050194,1.3971878855033586,-1.8708734205511315,0.47183579313984775,-1.106156997021695,-0.8025598662883123,-0.9317765857873933,1.8947646458436929,2.5727816648589763,-1.0772460081059367,0.3348224426751163,0
-1.5020799867327532,-0.1761009114439717,-1.1126419765170235,0.7954889153878957,0.47183579313984775,-0.7279303250477173,-1.001370772523031,0.011563823678851518,-0.9679821630158417,-1.2466358164128104,-0.7929206657785539,-1.1019651296897497,1
-1.182447912038047,1.9951761789290954,0.5308506742475925,0.2158449293141942,-0.8983194478044395,0.14671885389210576,2.676630992819265,0.2053310429205665,-1.2052506685487872,0.1424327208098594,0.5842802111197066,0.07819293503767834,0
0.021048040556261416,-1.1066482358895717,-2.017199947092897,0.2883004275734073,-0.4416010341563437,1.470512205801027,-0.20612714758415626,-0.5850352460916924,1.395390267488587,-1.7040688951079073,1.6416150778996614,1.3343268408419797,0
0.6585587460449452,-0.4345862793455273,0.3524871307537586,-0.030503764767128887,-0.4416010341563437,0.17035802089047927,0.48971102423735924,-0.07512151124507382,0.3633378456634066,0.17027462122785778,0.2732993679491317,0.6679905753974043,0
-0.00568933452489404,0.49596104510007283,1.5245904165703836,-1.1608095376108467,0.9285542067879435,-0.7752086590444646,-0.3055326007015156,1.0517878427659537,-0.6105720667595983,2.271695193681862,-0.861780709623467,-0.7979492085806622,0
-0.2886325280466303,-1.3134365302108162,0.12316257483311431,0.3172826268770924,-0.4416010341563437,-0.3024253190769926,-0.6037489600535937,2.4285549268518247,2.0779843589422167,-0.2066673463661507,-0.2242699811237884,1.3343268408419797,0
-0.45491800040776165,-0.1761009114439717,-0.6922136239958425,0.6071046199139428,0.9285542067879435,0.09944051989535853,-0.007316241349437549,-1.4314920459370797,-0.4641011064761022,-0.902171937175292,-0.2864661497579033,-0.16492975640831528,0
-1.2660184315739762,1.0646288544834952,1.2443048482229302,-0.8854786442258386,0.015117379491752028,-0.9643219950314532,0.48971102423735924,1.3679343583708576,-1.132456979095584,1.660039979288059,-0.9498919485217965,-0.539743905720889,0
-0.7879515125813309,-1.0032540887289496,0.33974687764705586,-0.030503764767128887,-1.3550378614525351,-0.20786865108349828,-0.1067216944667969,-0.9317765857873933,0.2545046217568789,0.16069658762505878,0.5220840424855916,1.146919766185693,0
-0.5884173264775215,-0.07270676428334945,0.13590282793981648,-0.6536210497963584,0.47183579313984775,-0.3733428200721134,-1.1007762256403903,-0.0343284124573441,-0.5856846138910685,0.45576282936897783,-0.5263656573466325,-1.2232285309379352,0
1.1034892367976046,0.9612347073228729,-1.048940710983511,-0.21888806024108176,0.015117379491752028,-0.6333736570542229,-0.007316241349437549,0.7509387392064488,-0.4430649388034912,-0.7944763873071632,-0.6596431615625932,-0.7757379997325096,1
0.1803864576856437,2.6155410618928285,0.3524871307537586,-1.1463184379590046,-0.8983194478044395,0.028523018900237788,-1.3989925849924685,-1.3754015351039515,-1.0028157237429423,1.1200550529917168,0.42878978953441915,-1.5944534886702244,0
-1.4110624160128715,-0.12440383786366056,-0.7176941302092474,-0.276852458848452,-1.3550378614525351,0.07580135289698481,1.3843601022935934,-0.758405915939543,-0.9417318501932711,-0.5039205597739667,1.0196533915585113,1.0617347322510169,0
0.15863398935985376,-0.8481628679880162,0.30152611832694876,1.6504637948466054,1.3852726204360393,2.5106355537294647,0.2909001180026405,0.42969308625307906,0.7441032722611471,-0.6941429114247127,1.0334747623660925,1.3343268408419797,1
-0.5262526548025515,-1.4685277509517496,0.03398080308619737,-0.5087100532779328,-1.8117562751006309,-0.4678994880656078,-0.9019653194056717,-0.462655949728504,2.3183905700361542,0.2559296074471706,0.6464763797538213,1.3343268408419797,0
-0.7563228019970525,-0.7964657944077052,1.0914218109425007,-0.6970943487518857,0.015117379491752028,-0.23150781808187187,-1.001370772523031,-0.40146630154690977,-0.07268733459723722,1.3195752228775741,-0.30719820596927505,-0.7646323953084333,0
0.49670651688247697,-1.2617394566305051,-0.6030318522489251,-0.6246388504926732,-0.4416010341563437,-0.9170436610347061,-0.5043435069362343,-1.0490567448021155,2.3183905700361542,-0.1975905064939596,-0.8711101349185844,1.3343268408419797,1
1.064843089126629,2.2019644732503396,-0.169863246621042,-0.18990586093739664,0.47183579313984775,-0.18422948408512466,-0.5043435069362343,-0.9725696845751228,-0.7768925105477833,-0.12613283409435688,-0.38420298618294124,-1.2413191082803219,0
0.9209752546452757,0.8578405601622506,0.7983959894883438,1.8098658910168737,-0.8983194478044395,-1.0825178300233211,0.7879273835894373,-0.8756860749542651,-0.4563353115766605,-0.47786587160320426,-1.032820173367283,-0.2802571869660302,0
-0.8731131502369235,-1.1066482358895717,-0.25904501836795946,1.4186062004171258,0.015117379491752028,-0.9406828280330798,-0.20612714758415626,0.8784171729181035,0.4119410887041395,-0.9329951243945026,-0.929159892310425,1.3343268408419797,0
-0.4619106207710384,-0.8481628679880162,-0.042460715554017384,-0.14643256198186932,-0.8983194478044395,-0.9170436610347061,0.2909001180026405,-0.299483554577586,0.24120105747710405,-0.05497819256031084,-0.8151335831478808,1.3343268408419797,0
0.16660910787168237,-0.12440383786366056,-0.43740856186179333,-0.6536210497963584,0.9285542067879435,0.052162185898611296,0.6885219304720779,-1.191832590559169,-0.20558105025944207,-0.03601424020422035,-0.3175642340749608,0.4256864788721041,1
0.9841297474363652,1.0646288544834952,-0.18260349972774473,-1.7839268226400762,0.015117379491752028,-0.1369511500883774,-0.404938053818875,0.5520723826162676,-0.5137468400355245,1.335377008338327,-0.22426998112378826,-1.0216478119799124,1
-0.6033830311949694,0.3408698243591395,0.6709934584213197,-0.9289519431813665,0.9285542067879435,0.7613371958498192,-0.20612714758415626,0.9294085464027654,-0.7659380324410162,1.1862829549401057,0.14890703068090158,-0.664681955491747,0
-0.3528598355862627,0.23747567719851725,1.8558369973446471,-2.0012933174177143,0.47183579313984775,-0.396981987070487,2.378414633467187,-1.416194633891681,-0.6326355768949636,2.5727816648589763,-0.544135991242094,1.3343268408419797,0
-1.0495681903907488,0.03068738287727279,-1.7241741256387406,0.7520156164323677,1.3852726204360393,-0.3733428200721134,1.781981914763031,1.214960237916872,-0.8339026304714459,-1.6302527403728575,-0.6527324761588026,1.1677427744808357,0
-1.104822421671804,-1.0549511623092607,-1.3037457731175601,1.346150702157912,0.47183579313984775,-0.9170436610347061,-0.1067216944667969,-1.0949489809383113,0.04640716508162021,-1.5246913929739336,-0.9350833369422453,1.3343268408419797,1
0.7569655978713078,-0.12440383786366056,-0.1571229935143398,-0.3782901564113495,-0.4416010341563437,0.477667191869336,-0.20612714758415626,0.8988137223119681,0.06988275559622652,0.0063838240244149325,0.5967194448465294,-0.3920898469007842,0
1.576027722108812,-0.2277979850242828,0.03398080308619737,0.38973812513630485,-0.4416010341563437,-1.1297961640200684,1.4837655554109528,0.48578359708620683,0.5782085206181423,-0.3078902870964709,-1.0950163420013983,1.3343268408419797,0
-0.24767923876056594,-1.2617394566305051,-0.23356451215455457,-1.1028451390034766,-1.3550378614525351,-0.4678994880656078,-0.5043435069362343,-0.5952335207886248,1.8097483866089987,0.5134758398857994,0.06597880583541481,1.3343268408419797,0
1.0246420313422921,2.1502673996700286,-0.5775513460355207,-1.9723111181140291,-1.3550378614525351,-0.8934044940363325,-1.4983980381098279,-1.4365911832855458,-0.7754989822075079,1.1263772091857212,-0.680375217773965,-1.6252446238599014,0
0.2006015096539268,-0.744768720827394,-1.2782652669041552,0.05644283314392643,0.015117379491752028,0.6195021938595776,-0.1067216944667969,0.3379086139806875,0.5608456250661785,-1.091590721052706,0.4391558176401049,0.47760878527038264,1
-0.7325357691822736,-1.2617394566305051,-0.6412526115690327,0.38973812513630485,-1.3550378614525351,0.19399718788885278,-0.9019653194056717,-0.23829390639599163,1.1310376715085861,-0.7764771618180006,1.2269739536722277,0.24395840647812878,0
0.20033096668548458,-0.5896775000864606,0.8111362425950466,1.722919293105819,-1.8117562751006309,0.31219302288072076,-1.2001816787577497,0.8019301126911107,0.30266511706077087,-0.4362865217075803,2.452108900412972,-1.1644341545751788,0
1.8921016482290927,-0.4345862793455273,0.07220156240630447,2.0851967844018824,-0.4416010341563437,-0.9406828280330798,-0.20612714758415626,-0.0955180606389385,1.0668225124248945,-0.966098960675025,-0.8959886023722302,-0.10940173428793408,0
-0.21317544974323693,-0.2794950586045939,0.6709934584213197,-0.276852458848452,0.47183579313984775,0.17035802089047927,0.39030557111999986,-0.2739878678352551,-0.27074884790751885,0.5937047291123031,-0.11764797775101983,0.3348224426751163,0
1.9403197281730018,-0.4862833529258384,-1.2400445075840474,0.9259088122544783,0.47183579313984775,0.26491468888397374,0.2909001180026405,0.17983535617823557,1.194226129454705,-1.3690125471987116,-0.0465666421691741,0.5270348269379745,0
-1.760190183572246,-0.2277979850242828,1.4608891510368718,0.3172826268770924,1.841991034084135,-1.1297961640200684,1.4837655554109528,-0.17710425821439757,-1.0789225355946686,0.7341427284893859,-1.0950163420013983,1.3343268408419797,0
0.7696343317619542,-0.02100969070303833,-0.5902915991422228,-0.0015215654634437817,-0.8983194478044395,-0.6806519910509702,1.88138736788039,1.347537808976993,-0.014434732694232306,-0.553551061040777,-0.5041527399773058,1.3343268408419797,1
-0.09220938266413685,-0.12440383786366056,0.46714940871408045,-0.04499486441897112,1.841991034084135,-1.0116003290282005,1.3843601022935934,-0.4167637135923082,-0.32634727818532017,0.26635858368129156,-1.032820173367283,1.0617347322510169,0
-0.45310637959802985,0.23747567719851725,-0.14438274040763707,-0.14643256198186932,0.47183579313984775,0.21763635488722652,2.378414633467187,0.9192102717058328,-0.6712254685608209,-0.13340538535499094,-0.08210730996009696,1.3343268408419797,1
-0.08744945374568583,0.28917275077882837,-0.5648110929288179,-0.10295926302634133,2.527068654556279,-0.8461261600395853,0.8873328367067966,0.37360257541995096,-0.5541913532983546,-0.48066864791161024,-0.9652156422432452,0.16417535030516406,0
-1.5144240690612696,0.3408698243591395,0.4289286493939728,1.679445994150291,0.015117379491752028,-0.7752086590444646,1.5831710085283122,0.02686123572424994,-1.0999428963491893,-0.6332525153983382,-0.7840354988308232,0.6203951278656487,1
-0.38342020656884424,0.6510522658410062,0.594551939781105,0.2158449293141942,-1.3550378614525351,-1.035239496026574,0.19149466488528116,-1.3448067110131545,-0.787534794604755,0.1880923878478582,-0.929159892310425,-0.539743905720889,0
0.19551286085803057,-0.7964657944077052,2.276265349865828,1.7663925920613457,0.9285542067879435,-0.34970365307373985,-0.8025598662883123,-0.31478096662298444,0.6601306488130546,0.3584261626794429,-0.5818979507699495,-0.46478107585837425,0
1.7849829059873703,-0.7964657944077052,0.6327726991012121,-0.9144608435295236,-1.3550378614525351,-1.0825178300233211,0.39030557111999986,-1.1357420797260407,1.8838631465731095,1.1362543516564443,-1.0120881171559115,1.3343268408419797,0
-0.6345870096603705,1.0646288544834952,0.6200324459945099,-2.7475849494876057,-1.3550378614525351,1.068646366828676,-1.1007762256403903,-0.6717205810156176,-0.9588359587097695,2.5727816648589763,2.452108900412972,-1.3964619612924862,0
-0.8515815914327337,-0.5896775000864606,1.1551230764760128,-0.46523675432240486,0.015117379491752028,-1.106156997021695,0.7879273835894373,-0.7227119545002795,-0.3722241781248394,1.1459690254072805,-1.0742842857900265,1.3343268408419797,0
-0.6214666927697683,-0.33119213218490506,0.5308506742475925,-0.8564964449221535,0.9285542067879435,-1.0588786630249478,-0.8025598662883123,0.9600033704935625,-0.4450386774971334,0.9853949036103536,-1.048369215525812,-0.8370103000032751,1
0.8985926042772058,-0.3828892057652162,-0.05520096866072013,-1.5230870289069103,-0.4416010341563437,0.07580135289698481,0.5891164773547186,-0.15670770882053253,0.42867685247904486,1.140236220081062,0.17378549813454758,0.6917882991632818,0
0.1638158025764613,2.6155410618928285,0.31426637143365094,1.3171685028542275,0.47183579313984775,1.8014605437782574,2.676630992819265,1.1231757656444803,-1.0057826405476709,-0.557330149128956,1.1085050610358187,-0.16492975640831528,0
-0.6436654552856043,-0.8998599415683274,0.8493570019151536,-1.3636849327366425,0.47183579313984775,1.4941513727994005,-1.3989925849924685,-1.166336903816838,0.18263167241421843,1.8793549922272261,0.8774907203948199,-1.3310182209363226,0
0.37662164690058797,-0.9515570151486384,1.3971878855033586,0.5926135202621006,-1.3550378614525351,-1.035239496026574,-0.3055326007015156,-0.3810697521530449,1.2059384967711486,0.5016843823845363,-0.929159892310425,0.6287943244888996,0
-0.0820695135732418,-0.2277979850242828,-1.5585508352516089,2.0417234854463544,2.298709447732231,-0.7279303250477173,-0.20612714758415626,2.647817832835871,-0.24538409267922848,-1.821546717022556,-0.9027736389504973,-0.31001910452931164,0
0.9742116015301325,-0.3828892057652162,-1.9407584284526824,-1.1608095376108467,-0.4416010341563437,-0.2551469850802454,1.1855491960588747,0.08805088390584434,0.47026188296047566,-1.086150542268141,-0.17451304621649638,1.3343268408419797,1
-0.7749072731871174,-1.1066482358895717,1.358967126183252,-0.23337915989292463,-0.4416010341563437,-1.106156997021695,-0.20612714758415626,-0.7940998773788062,0.5199534807995337,1.098770345753043,-1.070137874547752,1.3343268408419797,0
-0.47773758784065373,-0.2794950586045939,-0.8323564081695694,1.3751329014615978,-0.4416010341563437,-0.23150781808187187,-0.3055326007015156,-1.0031645086659198,-0.4065397202840401,-1.2549583025395867,-0.14963457876285036,-0.3648306360416879,1
-0.5321130630136869,-0.1761009114439717,-1.7114338725320382,-0.4217634553668775,-0.8983194478044395,-0.4206211540688606,1.5831710085283122,0.5928654814039969,-0.5012463907907422,-1.2307142004300893,-0.16207381248967337,1.3343268408419797,1
-1.2579001083630628,-0.6413745736667718,-1.8006156442789554,0.3317737265289346,-0.8983194478044395,-0.08967281609163019,0.19149466488528116,-0.30968182927451837,-0.5950721939530759,-1.5639657418611683,0.2732993679491317,0.6824761463853298,1
0.12778924313675977,-0.33119213218490506,1.8176162380245395,0.6505779188694708,0.9285542067879435,1.8487388777750045,-0.7031544131709531,0.9498050957966301,-0.047209771233867125,0.7429440379298661,0.8641629699732238,-0.7336132932963582,0
0.08959589896033388,-0.8481628679880162,0.8748375081285585,0.17237163035866684,0.9285542067879435,-0.7515694920460909,-1.1007762256403903,-1.278517925483094,0.6881533727703496,0.4185097352097804,-0.8462316674649383,-0.875103934053192,0
-0.17353012383091765,-1.1066482358895717,-0.8323564081695694,-0.4507456546705626,0.9285542067879435,0.07580135289698481,-0.7031544131709531,-1.6915480507088552,1.1813821692326016,-0.49757553998546045,-0.30201519191643217,0.26342927137748345,1
-0.3966906442945666,-0.5896775000864606,-0.7813953957427595,-0.7985320463147833,-0.8983194478044395,-0.4678994880656078,-1.001370772523031,-0.5034490485162335,-0.08037384481425423,-0.2347625624837091,-0.2242699811237884,-0.9145580550334628,0
-1.2315244065134032,-1.0032540887289496,0.03398080308619737,-1.1173362386553194,0.015117379491752028,-0.44426032106723423,-0.007316241349437549,-0.299483554577586,-0.17237867111604568,0.7833740249234797,-0.49378671187162,1.3343268408419797,0
-0.5557467203410936,-1.210042383050194,0.8620972550218564,0.6071046199139428,0.9285542067879435,0.09944051989535853,-0.404938053818875,-1.2020308652561011,1.1383667698350577,0.1351877430298506,-0.2864661497579033,1.3343268408419797,0
-0.4905633587024561,-1.4685277509517496,-0.3227462839014715,-0.6681121494482006,0.9285542067879435,2.4397180527343445,-0.9019653194056717,1.1282749029929466,2.3183905700361542,0.07298196410469308,1.2528890239364425,1.3343268408419797,0
-0.8471930997025343,0.03068738287727279,-0.8196161550628671,1.2157308052913294,-0.4416010341563437,1.2104813688189175,-1.3989925849924685,0.2971155151929581,-0.7473423416187778,-1.1986779695131449,1.3679519359095553,-1.4976022872974664,1
-0.3307037903812332,-0.5896775000864606,1.1423828233693105,1.6069904958910786,1.3852726204360393,0.07580135289698481,0.7879273835894373,1.0058956066297582,-0.038037796075799706,-0.20081704510529902,-0.39012643081476167,1.3343268408419797,0
0.2487679219933357,1.1163259280638063,-0.042460715554017384,-1.1753006372626895,1.3852726204360393,-0.396981987070487,1.284954649176234,1.0211930186751565,-0.7297566619127508,0.7678513422530184,-0.6665538469663839,-0.1386270090881346,1
2.5258587734464113,-0.5379804265061495,-0.20808400594114965,0.7520156164323677,0.015117379491752028,-0.4678994880656078,-0.007316241349437549,-1.1306429423775746,1.6627686323009436,-0.6435723235591906,-0.5145187680829917,0.25486209082176736,0
-0.0023382631999981193,0.03068738287727279,0.5818116866744023,2.0851967844018824,2.298709447732231,0.6904196948546985,0.19149466488528116,0.08805088390584434,-0.38597929818523086,-0.6962078113815918,-0.22426998112378826,-0.16492975640831528,0
0.08580789057061612,-0.744768720827394,-2.195563490586731,-0.8709875445739963,0.47183579313984775,-0.8461261600395853,0.48971102423735924,0.4704861850408084,0.4766746041662951,-1.459906697968458,-0.8817723352558611,1.3343268408419797,0
-0.24998434621799687,-0.2277979850242828,0.46714940871408045,1.2157308052913294,1.841991034084135,-0.08967281609163019,-0.20612714758415626,0.9447059584481637,-0.32878898164063963,-0.4229896628975594,-0.5476900580211862,-0.31001910452931164,0
-1.4837335119886108,-1.4685277509517496,0.4034481431805679,0.5636313209584155,1.3852726204360393,-0.3024253190769926,-0.9019653194056717,1.7962618956420173,0.9839022149880983,-0.14777026321262873,-0.6112683637360594,1.3343268408419797,0
-0.2042145784306042,-0.5896775000864606,-1.4184080510778818,0.9693821112100063,0.47183579313984775,0.09944051989535853,0.0920892117679218,1.510710204127911,0.04311554166422714,-1.4938914905792515,-0.17095897943740404,0.4597604924459744,1
-0.11911966114617621,-0.8998599415683274,-1.9917194408794923,-0.7695498470110982,-0.4416010341563437,-0.8934044940363325,0.19149466488528116,-1.115345530332176,0.6313512781992331,-1.3207059429411194,-0.8462316674649383,1.3343268408419797,1
2.5258587734464113,0.9095376337425618,-0.5902915991422228,1.9257946882316141,-1.3550378614525351,0.26491468888397374,0.39030557111999986,-0.14650943412360037,-0.009823764280642404,-1.274699653171983,1.3513662909404582,-0.5326719406395196,0
-0.35891470926945107,-0.02100969070303833,0.17412358725992413,-0.6826032491000434,-0.8983194478044395,0.028523018900237788,0.2909001180026405,-0.4116645762438421,-0.5109316234330381,0.5127130305318739,0.42878978953441915,-0.03642204807257584,0
0.13374851141004768,0.7027493394213173,0.27604561211354384,0.6505779188694708,-1.8117562751006309,-0.8934044940363325,-0.404938053818875,-0.8399921135150018,-0.6396228416896416,-0.27809859231479656,-0.4730546556602483,-0.9298565917400985,0
-0.2121050759838825,1.2714171488047397,1.7156942131709199,-0.059485964070813996,1.3852726204360393,-0.4206211540688606,0.7879273835894373,-0.5595395593493615,-0.886704646806501,1.2203703631023104,-0.680375217773965,-0.46478107585837425,1
-1.0881081550320053,-0.6413745736667718,0.17412358725992413,0.5491402213065726,0.9285542067879435,0.21763635488722652,0.19149466488528116,1.6942791486726936,-0.48140021784184767,-0.2946056076584893,-0.2087209389652596,0.6824761463853298,0
1.233148480041616,-0.07270676428334945,-1.4438885572912867,-1.001407441440579,0.015117379491752028,1.6123472077912684,-0.3055326007015156,0.08295174655737808,0.2392700642889506,-0.7052121869140681,1.3099021785177147,-0.5176960145848554,0
